region,year,week,SMN,SMT,VCI,TCI,VHI
Mudug,1996,8,0.081,311.05,28.48,50.97,39.72
Mudug,1996,9,0.078,310.96,28.25,56.34,42.29
Mudug,1996,10,0.075,310.53,26.66,64.54,45.6
Mudug,1996,11,0.075,310.54,26.43,62.83,44.63
Mudug,1996,12,0.075,310.86,27.84,53.13,40.49
Mudug,1996,13,0.074,310.46,27.91,49.47,38.69
Mudug,1996,14,0.074,309.25,27.2,53.37,40.28
Mudug,1996,15,0.074,307.59,26.86,60,43.43
Mudug,1996,16,0.075,305.98,27.45,65.95,46.7
Mudug,1996,17,0.078,304.37,29.24,68.52,48.88
Mudug,1996,18,0.082,302.55,31.9,71.8,51.85
Mudug,1996,19,0.086,301.14,36.24,74.82,55.53
Mudug,1996,20,0.089,299.85,38.89,77.83,58.36
Mudug,1996,21,0.086,297.99,36.35,85.59,60.97
Mudug,1996,22,0.081,295.97,31.96,91.05,61.51
Mudug,1996,23,0.075,294.8,29.1,92.81,60.95
Mudug,1996,24,0.072,294.78,29.65,92.09,60.87
Mudug,1996,25,0.068,295.34,30.18,90.24,60.21
Mudug,1996,26,0.062,295.19,27.73,90.71,59.22
Mudug,1996,27,0.054,294.6,22.28,93.1,57.69
Mudug,1996,28,0.046,294.01,15.66,94.61,55.14
Mudug,1996,29,0.042,294.27,12.75,94.33,53.54
Mudug,1996,30,0.041,294.81,13.08,94.07,53.58
Mudug,1996,31,0.045,296.19,17.88,92.64,55.26
Mudug,1996,32,0.053,298.49,29.01,87.22,58.11
Mudug,1996,33,0.059,300.9,40.75,77.22,58.99
Mudug,1996,34,0.062,302.66,46.9,68.08,57.49
Mudug,1996,35,0.063,303.94,48.69,59.93,54.31
Mudug,1996,36,0.066,305.4,54.28,43.01,48.64
Mudug,1996,37,0.068,306.47,57.31,29.67,43.49
Mudug,1996,38,0.07,307.07,56.66,22.27,39.46
Mudug,1996,39,0.07,307.33,51.58,19.57,35.57
Mudug,1996,40,0.071,307.2,42.47,21.39,31.93
Mudug,1996,41,0.075,307.65,37.98,18.64,28.31
Mudug,1996,42,0.081,308.38,36.25,14.31,25.28
Mudug,1996,43,0.087,308.84,36.7,12.46,24.58
Mudug,1996,44,0.093,309.15,37.55,11.53,24.54
Mudug,1996,45,0.097,309.29,38.63,11.28,24.95
Mudug,1996,46,0.1,309.25,39.16,12.54,25.85
Mudug,1996,47,0.104,309.17,40.69,14.18,27.44
Mudug,1996,48,0.108,309.21,42.43,14.93,28.68
Mudug,1996,49,0.112,309.67,42.72,12.38,27.55
Mudug,1996,50,0.113,310.07,43.73,10.09,26.91
Mudug,1996,51,0.112,310.28,41.63,9.6,25.62
Mudug,1996,52,0.109,310.41,39.86,9.95,24.91
Mudug,1997,1,0.105,310.38,36.08,12.79,24.44
Mudug,1997,2,0.103,310.65,35.49,14.23,24.86
Mudug,1997,3,0.102,311.23,36.16,13.77,24.96
Mudug,1997,4,0.1,311.8,36.92,13.79,25.35
Mudug,1997,5,0.099,312.19,38.43,15.11,26.77
Mudug,1997,6,0.097,312.28,39.24,20.42,29.83
Mudug,1997,7,0.094,312.08,40.65,30.54,35.6
Mudug,1997,8,0.092,311.95,43.96,39.48,41.72
Mudug,1997,9,0.09,311.37,44.7,52.34,48.52
Mudug,1997,10,0.086,310.22,41.61,70.51,56.06
Mudug,1997,11,0.083,309.13,39.07,82.75,60.91
Mudug,1997,12,0.081,308.1,38.94,87.72,63.33
Mudug,1997,13,0.081,306.84,39.99,90.61,65.3
Mudug,1997,14,0.084,305.49,44.1,91.48,67.79
Mudug,1997,15,0.088,304.35,49.94,89.18,69.56
Mudug,1997,16,0.093,303.77,54.67,84.73,69.7
Mudug,1997,17,0.098,303.51,57.39,74.66,66.02
Mudug,1997,18,0.1,303.12,57.14,65.72,61.43
Mudug,1997,19,0.101,303.28,54.9,56.48,55.69
Mudug,1997,20,0.099,303.57,51.61,48.14,49.88
Mudug,1997,21,0.095,303.73,48.39,41.82,45.1
Mudug,1997,22,0.09,303.39,45.28,36.65,40.97
Mudug,1997,23,0.084,302.49,42.55,37.6,40.07
Mudug,1997,24,0.079,301.97,42.03,40.05,41.04
Mudug,1997,25,0.076,302.11,44.02,36.62,40.32
Mudug,1997,26,0.072,302.03,47,33.41,40.21
Mudug,1997,27,0.07,302.22,51.25,29.9,40.58
Mudug,1997,28,0.07,302.63,54.82,27.06,40.94
Mudug,1997,29,0.069,303.02,57.21,27.13,42.17
Mudug,1997,30,0.069,303.44,60.95,26.59,43.77
Mudug,1997,31,0.069,303.73,63.11,29.42,46.26
Mudug,1997,32,0.07,304.69,65.75,27.68,46.72
Mudug,1997,33,0.072,305.99,70.77,20.12,45.45
Mudug,1997,34,0.072,306.54,72,17.93,44.96
Mudug,1997,35,0.072,306.62,70.96,21.78,46.37
Mudug,1997,36,0.072,306.15,69.39,31.97,50.68
Mudug,1997,37,0.073,305.6,68.21,41.53,54.87
Mudug,1997,38,0.075,304.91,68.04,52.2,60.12
Mudug,1997,39,0.077,303.23,63.49,73.92,68.7
Mudug,1997,40,0.082,301.45,59.43,87.9,73.67
Mudug,1997,41,0.091,300.33,60.13,93.1,76.61
Mudug,1997,42,0.102,299.49,62.89,96.01,79.45
Mudug,1997,43,0.114,298.71,68.42,97.84,83.13
Mudug,1997,44,0.125,297.77,73.9,98.82,86.36
Mudug,1997,45,0.136,297.24,80.3,99.29,89.8
Mudug,1997,46,0.145,296.99,84.59,99.51,92.05
Mudug,1997,47,0.152,297.14,87.37,99.45,93.41
Mudug,1997,48,0.159,297.61,88.94,99.28,94.11
Mudug,1997,49,0.165,298.59,90.14,98.93,94.53
Mudug,1997,50,0.169,299.83,96.44,99.44,97.94
Mudug,1997,51,0.17,301.11,96.73,99.28,98
Mudug,1997,52,0.167,301.79,96.73,99.2,97.96
Mudug,1998,1,0.165,302.66,97.22,98.49,97.85
Mudug,1998,2,0.165,304.2,97.69,94.35,96.02
Mudug,1998,3,0.165,305.88,98.09,86.43,92.26
Mudug,1998,4,0.163,307.15,98.19,78.55,88.37
Mudug,1998,5,0.159,308.08,98.16,73.1,85.63
Mudug,1998,6,0.155,308.86,98.27,68.89,83.58
Mudug,1998,7,0.149,309.76,98.22,62.28,80.25
Mudug,1998,8,0.143,310.64,98.25,56.13,77.19
Mudug,1998,9,0.138,311.14,98.26,52.4,75.33
Mudug,1998,10,0.135,311.54,98.41,49.13,73.77
Mudug,1998,11,0.132,312.02,98.4,42.32,70.36
Mudug,1998,12,0.129,312.22,98.09,35.57,66.83
Mudug,1998,13,0.126,311.81,97.29,32.95,65.12
Mudug,1998,14,0.123,311.09,95.98,32.5,64.24
Mudug,1998,15,0.121,310.26,92.99,32.65,62.82
Mudug,1998,16,0.12,309.1,87.86,34.76,61.31
Mudug,1998,17,0.118,307.85,82.52,35.47,58.99
Mudug,1998,18,0.118,306.78,78.69,33.87,56.28
Mudug,1998,19,0.119,305.99,76.34,33.83,55.09
Mudug,1998,20,0.118,305.48,74.75,32.62,53.69
Mudug,1998,21,0.118,305.43,75.21,28.07,51.64
Mudug,1998,22,0.112,304.9,73.42,24.61,49.02
Mudug,1998,23,0.105,303.79,70,27.43,48.72
Mudug,1998,24,0.097,302.82,66.47,33.32,49.9
Mudug,1998,25,0.086,301.12,57.54,44.76,51.15
Mudug,1998,26,0.075,299.29,48.41,57.55,52.98
Mudug,1998,27,0.065,297.55,40.21,69.92,55.07
Mudug,1998,28,0.061,296.85,39.04,73.76,56.4
Mudug,1998,29,0.061,297.06,42.04,74.35,58.19
Mudug,1998,30,0.062,297.58,47.11,73.52,60.32
Mudug,1998,31,0.063,298.17,50.35,76.43,63.39
Mudug,1998,32,0.066,299.14,54.89,80.45,67.67
Mudug,1998,33,0.07,300.54,64.66,80.14,72.4
Mudug,1998,34,0.075,302.43,76.55,70.42,73.49
Mudug,1998,35,0.078,303.71,80.85,62.94,71.89
Mudug,1998,36,0.079,304.32,83.97,58.42,71.2
Mudug,1998,37,0.081,304.79,86.14,53.85,70
Mudug,1998,38,0.082,304.83,82.32,54.32,68.32
Mudug,1998,39,0.081,304.55,72.29,57.36,64.82
Mudug,1998,40,0.083,304.44,62.95,54.45,58.7
Mudug,1998,41,0.086,304.48,55.39,51.95,53.67
Mudug,1998,42,0.091,304.55,50.51,50.45,50.48
Mudug,1998,43,0.099,304.88,51.43,46.37,48.9
Mudug,1998,44,0.107,305.48,54.04,39.94,46.99
Mudug,1998,45,0.112,305.98,55.2,35.67,45.43
Mudug,1998,46,0.115,306.41,54.78,32.83,43.8
Mudug,1998,47,0.116,306.74,52.87,31.62,42.25
Mudug,1998,48,0.116,307.21,49.79,29.75,39.77
Mudug,1998,49,0.115,307.69,46.42,28.11,37.27
Mudug,1998,50,0.113,307.74,45.2,30.85,38.02
Mudug,1998,51,0.11,307.73,41.45,35.34,38.4
Mudug,1998,52,0.107,307.78,39.46,38,38.73
Mudug,1999,1,0.106,308.1,38.57,38.7,38.64
Mudug,1999,2,0.105,308.51,38.84,42.03,40.44
Mudug,1999,3,0.104,308.97,39.16,47.29,43.23
Mudug,1999,4,0.103,309.51,41.18,50.04,45.61
Mudug,1999,5,0.104,310.09,44.62,49.35,46.98
Mudug,1999,6,0.103,310.41,46.91,50.73,48.82
Mudug,1999,7,0.1,310.54,48.46,55.84,52.15
Mudug,1999,8,0.097,310.61,49.74,61.51,55.62
Mudug,1999,9,0.094,310.76,50.12,62.53,56.32
Mudug,1999,10,0.092,310.78,50.23,62.85,56.54
Mudug,1999,11,0.091,310.69,49.76,62.26,56.01
Mudug,1999,12,0.091,310.72,50.71,55.52,53.11
Mudug,1999,13,0.09,310.29,51.56,51.24,51.4
Mudug,1999,14,0.091,310.03,53.87,43.87,48.87
Mudug,1999,15,0.092,309.51,53.72,39.72,46.72
Mudug,1999,16,0.092,308.4,51.36,41.33,46.35
Mudug,1999,17,0.093,307.01,49.35,42.77,46.06
Mudug,1999,18,0.095,305.82,49.5,41.72,45.61
Mudug,1999,19,0.097,304.9,48.76,42.36,45.56
Mudug,1999,20,0.098,304.62,49.51,39.36,44.43
Mudug,1999,21,0.098,304.39,50.03,36.32,43.18
Mudug,1999,22,0.095,303.86,50.22,32.9,41.56
Mudug,1999,23,0.091,303.43,51.21,30.63,40.92
Mudug,1999,24,0.087,303.37,52.1,29.25,40.68
Mudug,1999,25,0.082,302.83,51.51,30.48,40.99
Mudug,1999,26,0.075,301.92,49.93,34.2,42.07
Mudug,1999,27,0.068,301.08,45.57,39.02,42.29
Mudug,1999,28,0.06,300.43,38.95,43.83,41.39
Mudug,1999,29,0.055,300.15,33.68,48.81,41.24
Mudug,1999,30,0.053,300.38,33.39,50.11,41.75
Mudug,1999,31,0.053,301.12,33.82,50.84,42.33
Mudug,1999,32,0.055,301.95,35.04,53.39,44.22
Mudug,1999,33,0.058,302.96,40.65,53.37,47.01
Mudug,1999,34,0.063,304.03,49.66,49.57,49.62
Mudug,1999,35,0.065,304.33,52.05,53.57,52.81
Mudug,1999,36,0.066,304.67,53.28,53.15,53.22
Mudug,1999,37,0.067,304.69,51.91,54.86,53.38
Mudug,1999,38,0.069,304.18,52.67,63.51,58.09
Mudug,1999,39,0.072,303.6,53.78,70.36,62.07
Mudug,1999,40,0.078,302.96,52.54,72.37,62.46
Mudug,1999,41,0.085,302.5,50.99,73.05,62.02
Mudug,1999,42,0.093,302.67,49.97,68.33,59.15
Mudug,1999,43,0.099,302.99,49.1,62.74,55.92
Mudug,1999,44,0.103,303.37,47,56.33,51.67
Mudug,1999,45,0.104,303.67,43.73,52.66,48.19
Mudug,1999,46,0.102,303.83,38.65,51.29,44.97
Mudug,1999,47,0.099,304.28,34.57,49.11,41.84
Mudug,1999,48,0.097,304.6,30.27,48.62,39.45
Mudug,1999,49,0.095,304.87,26.42,49.99,38.21
Mudug,1999,50,0.095,305.39,26.37,51.01,38.69
Mudug,1999,51,0.095,306.01,26.01,51.47,38.74
Mudug,1999,52,0.094,306.5,25.88,50.72,38.3
Mudug,2000,1,0.093,306.87,24.92,51.97,38.45
Mudug,2000,2,0.092,307.31,26.22,56.09,41.16
Mudug,2000,3,0.092,307.87,28.52,60.23,44.38
Mudug,2000,4,0.093,308.32,30.99,64.42,47.7
Mudug,2000,5,0.094,308.67,34.93,67.76,51.35
Mudug,2000,6,0.094,308.98,39.28,69.97,54.63
Mudug,2000,7,0.094,309.33,44.28,71.67,57.98
Mudug,2000,8,0.093,309.76,47.52,71.86,59.69
Mudug,2000,9,0.09,309.96,47.76,71.44,59.6
Mudug,2000,10,0.087,309.79,46.06,74.21,60.13
Mudug,2000,11,0.084,309.26,43.11,78.13,60.62
Mudug,2000,12,0.081,309.07,39.8,75.5,57.65
Mudug,2000,13,0.078,308.94,35.2,67.67,51.44
Mudug,2000,14,0.073,307.93,27.8,67.69,47.74
Mudug,2000,15,0.069,306.52,20.26,70.14,45.2
Mudug,2000,16,0.066,304.75,15.07,76.47,45.77
Mudug,2000,17,0.065,302.58,14.03,81.96,47.99
Mudug,2000,18,0.069,301.3,17.18,79.9,48.54
Mudug,2000,19,0.074,300.86,21.85,75.31,48.58
Mudug,2000,20,0.078,301.21,25.18,66.5,45.84
Mudug,2000,21,0.078,301.55,26.46,58.66,42.56
Mudug,2000,22,0.074,301.4,24.62,52.12,38.37
Mudug,2000,23,0.07,301.41,23.86,46.32,35.09
Mudug,2000,24,0.065,301.27,23.16,45.79,34.47
Mudug,2000,25,0.059,301.17,20.39,44.96,32.67
Mudug,2000,26,0.052,301.1,17.94,42.4,30.17
Mudug,2000,27,0.044,300.69,13.63,43.54,28.59
Mudug,2000,28,0.039,300.87,11.07,41.65,26.36
Mudug,2000,29,0.036,301.43,9.87,40.13,25
Mudug,2000,30,0.033,301.42,8.45,43.02,25.74
Mudug,2000,31,0.032,301.71,7.04,46.43,26.73
Mudug,2000,32,0.03,302.12,5.24,51.64,28.44
Mudug,2000,33,0.029,302.62,4.04,55.67,29.85
Mudug,2000,34,0.029,302.99,3.17,59.58,31.38
Mudug,2000,35,0.027,303.08,2.08,66.34,34.21
Mudug,2000,36,0.029,303.64,2.87,63.83,33.35
Mudug,2000,37,0.033,304.22,4.51,59.43,31.97
Mudug,2000,38,0.036,304.13,6.32,61.92,34.12
Mudug,2000,39,0.039,303.82,8.93,64.43,36.68
Mudug,2000,40,0.046,303.55,13.4,62.57,37.98
Mudug,2000,41,0.061,303.95,24.1,55.88,39.99
Mudug,2000,42,0.079,304.56,36.93,49.6,43.26
Mudug,2000,43,0.097,304.77,48.12,47.09,47.6
Mudug,2000,44,0.111,304.6,54.41,46.77,50.59
Mudug,2000,45,0.121,304.16,58.82,49.12,53.97
Mudug,2000,46,0.129,303.9,61.84,50.77,56.3
Mudug,2000,47,0.136,304.09,64.4,50.32,57.36
Mudug,2000,48,0.141,304.24,66.07,51.14,58.61
Mudug,2000,49,0.146,304.84,67.88,50.15,59.02
Mudug,2000,50,0.148,305.91,71.76,46.43,59.09
Mudug,2000,51,0.143,306.92,69.63,42.44,56.03
Mudug,2000,52,0.132,307.65,63.73,38.53,51.13
Mudug,2001,1,0.119,308.4,53.72,35.08,44.4
Mudug,2001,2,0.11,309.26,46.6,31.52,39.06
Mudug,2001,3,0.103,309.99,41.12,30.48,35.8
Mudug,2001,4,0.097,310.54,36,31.83,33.91
Mudug,2001,5,0.092,311.06,33.59,32.01,32.8
Mudug,2001,6,0.089,311.6,32.76,30.06,31.41
Mudug,2001,7,0.085,312.25,32.56,26.23,29.4
Mudug,2001,8,0.082,312.9,32.85,22.86,27.86
Mudug,2001,9,0.08,313.31,33.75,21.25,27.5
Mudug,2001,10,0.079,313.34,34.37,24.91,29.64
Mudug,2001,11,0.078,313.31,34.16,25.74,29.95
Mudug,2001,12,0.077,313.13,33.5,24.73,29.11
Mudug,2001,13,0.076,312.57,33.01,24.58,28.79
Mudug,2001,14,0.076,311.69,32.44,26.68,29.56
Mudug,2001,15,0.075,310.12,30.3,34.62,32.46
Mudug,2001,16,0.075,308,28.28,45.73,37.01
Mudug,2001,17,0.077,305.76,29.3,54.71,42.01
Mudug,2001,18,0.082,304.35,33.39,55.14,44.26
Mudug,2001,19,0.085,303.48,36.07,54.8,45.44
Mudug,2001,20,0.086,303.2,37.03,51.05,44.04
Mudug,2001,21,0.085,303.05,36.24,46.94,41.59
Mudug,2001,22,0.082,303.03,35.58,39.09,37.33
Mudug,2001,23,0.079,302.95,36.48,33.95,35.21
Mudug,2001,24,0.075,302.93,36.77,32.51,34.64
Mudug,2001,25,0.072,303.13,38.04,28.19,33.11
Mudug,2001,26,0.069,303.32,41.86,22.71,32.29
Mudug,2001,27,0.066,303.28,43.77,21.35,32.56
Mudug,2001,28,0.062,302.99,42.89,24.43,33.66
Mudug,2001,29,0.06,303.16,42.5,26.26,34.38
Mudug,2001,30,0.061,304.23,47.4,20.14,33.77
Mudug,2001,31,0.062,305.3,49.71,15.69,32.7
Mudug,2001,32,0.062,305.98,48.46,15.26,31.86
Mudug,2001,33,0.061,306.42,48.14,15.5,31.82
Mudug,2001,34,0.06,306.54,45.42,18.13,31.78
Mudug,2001,35,0.059,306.57,41.25,22.95,32.1
Mudug,2001,36,0.059,306.21,39.18,31.83,35.5
Mudug,2001,37,0.059,305.42,36.74,45.04,40.89
Mudug,2001,38,0.061,305.13,37.72,49.84,43.78
Mudug,2001,39,0.064,304.67,37.52,55.43,46.47
Mudug,2001,40,0.066,303.96,32,60.04,46.02
Mudug,2001,41,0.069,303,27.28,67.47,47.38
Mudug,2001,42,0.076,302.95,28.05,65.37,46.71
Mudug,2001,43,0.085,303.7,32.29,56.48,44.39
Mudug,2001,44,0.094,304.45,38.73,47.97,43.35
Mudug,2001,45,0.101,305.07,42.57,42.34,42.45
Mudug,2001,46,0.104,305.69,44.21,37.85,41.03
Mudug,2001,47,0.105,306.17,42.67,35.33,39
Mudug,2001,48,0.105,306.61,39.91,33.55,36.73
Mudug,2001,49,0.104,306.59,36.86,36.07,36.47
Mudug,2001,50,0.104,306.87,36.48,37.71,37.09
Mudug,2001,51,0.104,307.74,35.81,34.26,35.04
Mudug,2001,52,0.102,308.17,34.82,33.69,34.25
Mudug,2002,1,0.099,308.37,31.75,36.49,34.12
Mudug,2002,2,0.097,308.68,30.69,41.07,35.88
Mudug,2002,3,0.096,309.22,31.04,44.5,37.77
Mudug,2002,4,0.094,309.77,31.67,45.65,38.66
Mudug,2002,5,0.093,310.35,32.97,43.97,38.47
Mudug,2002,6,0.092,311.35,35.16,34.43,34.79
Mudug,2002,7,0.09,312.07,37.1,29.63,33.37
Mudug,2002,8,0.087,312.37,37.47,31.96,34.72
Mudug,2002,9,0.084,312.26,37.47,37.5,37.48
Mudug,2002,10,0.081,312.03,36.1,43.43,39.76
Mudug,2002,11,0.079,312.23,34.61,40.36,37.48
Mudug,2002,12,0.077,311.89,32.73,40.33,36.53
Mudug,2002,13,0.075,310.94,30.5,43.43,36.96
Mudug,2002,14,0.075,309.67,29.67,47.81,38.74
Mudug,2002,15,0.075,308.2,29.97,52.74,41.36
Mudug,2002,16,0.077,306.48,30.26,59.9,45.08
Mudug,2002,17,0.077,304.41,28.96,67.02,47.99
Mudug,2002,18,0.081,303.3,31,64.56,47.78
Mudug,2002,19,0.085,303.88,35.08,51.75,43.41
Mudug,2002,20,0.087,304.36,36.55,41.76,39.16
Mudug,2002,21,0.085,304.16,35.15,37.99,36.57
Mudug,2002,22,0.081,303.38,32.89,36.12,34.51
Mudug,2002,23,0.076,303.2,32.46,31.79,32.13
Mudug,2002,24,0.072,303.46,32.34,28.19,30.26
Mudug,2002,25,0.068,303.32,31.95,26.46,29.2
Mudug,2002,26,0.065,303.56,35.58,20.76,28.17
Mudug,2002,27,0.064,304.27,40.64,13.38,27.01
Mudug,2002,28,0.062,304.94,42.66,9.3,25.98
Mudug,2002,29,0.061,305.49,42.87,8.44,25.65
Mudug,2002,30,0.057,305,40.73,14.39,27.56
Mudug,2002,31,0.056,305.1,38.86,17.97,28.42
Mudug,2002,32,0.057,305.85,38.04,16.89,27.46
Mudug,2002,33,0.056,306.29,36.37,16.87,26.62
Mudug,2002,34,0.055,306.19,32.63,22.25,27.44
Mudug,2002,35,0.054,306.12,29.15,28.16,28.66
Mudug,2002,36,0.055,306.17,29.03,30.63,29.83
Mudug,2002,37,0.056,305.95,27.61,36.24,31.93
Mudug,2002,38,0.056,305.32,25.88,46.33,36.1
Mudug,2002,39,0.059,304.89,27.34,51.98,39.66
Mudug,2002,40,0.064,304.55,28.12,52.68,40.4
Mudug,2002,41,0.07,304.04,29.03,56.39,42.71
Mudug,2002,42,0.079,303.96,32.07,55.82,43.95
Mudug,2002,43,0.089,304.01,37.46,53.75,45.6
Mudug,2002,44,0.1,304.45,43.94,48.02,45.98
Mudug,2002,45,0.108,305,49.64,42.93,46.28
Mudug,2002,46,0.113,305.61,51.9,38.77,45.34
Mudug,2002,47,0.115,306.07,50.89,36.53,43.71
Mudug,2002,48,0.114,306.46,46.45,35.27,40.86
Mudug,2002,49,0.112,306.86,41.43,34.5,37.97
Mudug,2002,50,0.11,307.48,39.57,32.73,36.15
Mudug,2002,51,0.107,308.01,36.34,31.55,33.94
Mudug,2002,52,0.105,308.55,33.8,28.72,31.26
Mudug,2003,1,0.101,309.13,30.53,25.76,28.15
Mudug,2003,2,0.099,309.98,30.01,21.12,25.56
Mudug,2003,3,0.098,310.86,30.23,17.47,23.85
Mudug,2003,4,0.095,311.64,30.12,15.09,22.6
Mudug,2003,5,0.093,312.48,30.24,11.34,20.79
Mudug,2003,6,0.091,313.15,30.94,8.86,19.9
Mudug,2003,7,0.09,314.01,33.62,5.21,19.41
Mudug,2003,8,0.086,314.26,33.91,6.19,20.05
Mudug,2003,9,0.082,313.65,31.35,17.58,24.47
Mudug,2003,10,0.079,313.19,30.05,28.03,29.04
Mudug,2003,11,0.077,312.86,28.89,31.94,30.41
Mudug,2003,12,0.075,312.05,27.71,38.21,32.96
Mudug,2003,13,0.072,310.76,23.99,45.62,34.8
Mudug,2003,14,0.069,309.05,20.35,54.68,37.51
Mudug,2003,15,0.069,307.25,19.22,62.29,40.75
Mudug,2003,16,0.069,305.36,19.22,70.21,44.72
Mudug,2003,17,0.07,303.55,19.57,73.8,46.69
Mudug,2003,18,0.073,302.33,21.9,71.94,46.92
Mudug,2003,19,0.076,301.65,24.51,69.48,47
Mudug,2003,20,0.079,301.43,27.23,64.52,45.88
Mudug,2003,21,0.078,300.91,27.16,62.75,44.96
Mudug,2003,22,0.075,300.41,26.67,58.37,42.52
Mudug,2003,23,0.073,300.88,29.16,49.09,39.12
Mudug,2003,24,0.071,301.64,31.15,42.21,36.68
Mudug,2003,25,0.07,302.65,34.5,32.29,33.4
Mudug,2003,26,0.067,303.52,38.47,21.79,30.13
Mudug,2003,27,0.063,304.07,39.79,15.92,27.86
Mudug,2003,28,0.06,304.44,39.71,13.87,26.79
Mudug,2003,29,0.057,304.57,37.7,15.88,26.79
Mudug,2003,30,0.055,304.8,37.93,16.3,27.11
Mudug,2003,31,0.057,305.14,41.57,17.77,29.67
Mudug,2003,32,0.059,305.29,43.46,22.23,32.84
Mudug,2003,33,0.057,305.71,37.85,23.34,30.59
Mudug,2003,34,0.055,306.01,32.99,24.4,28.7
Mudug,2003,35,0.056,306.49,32.55,23.61,28.08
Mudug,2003,36,0.058,307.35,35.27,16.1,25.68
Mudug,2003,37,0.058,307.69,32.87,14.34,23.6
Mudug,2003,38,0.058,308.16,30.29,10.55,20.42
Mudug,2003,39,0.058,308.55,27.31,8.4,17.86
Mudug,2003,40,0.059,308.69,20.66,8.22,14.44
Mudug,2003,41,0.06,308.99,14.93,7.72,11.33
Mudug,2003,42,0.061,308.78,10.21,11.54,10.87
Mudug,2003,43,0.063,308.83,8.42,13.17,10.79
Mudug,2003,44,0.068,308.71,10.76,15.2,12.98
Mudug,2003,45,0.071,307.99,11.45,20.92,16.18
Mudug,2003,46,0.071,307.3,9.95,26.41,18.18
Mudug,2003,47,0.074,306.54,11.65,32.92,22.28
Mudug,2003,48,0.08,306.03,15.58,38.1,26.84
Mudug,2003,49,0.089,306.09,20.02,40.29,30.16
Mudug,2003,50,0.095,306.13,24.6,44.29,34.44
Mudug,2003,51,0.1,306.22,27.45,49.03,38.24
Mudug,2003,52,0.103,306.4,30.55,51.33,40.94
Mudug,2004,1,0.105,306.63,31.88,53.66,42.77
Mudug,2004,5,0.099,308.93,35.09,61.4,48.25
Mudug,2004,6,0.097,310.05,36.47,51.78,44.13
Mudug,2004,7,0.096,311.29,40.84,39.24,40.04
Mudug,2004,8,0.097,312.48,47.45,27.31,37.38
Mudug,2004,9,0.098,313.39,54.75,19.28,37.02
Mudug,2004,10,0.1,313.97,60.62,16.7,38.66
Mudug,2004,25,0.057,302.76,19.6,31.62,25.61
Mudug,2004,26,0.056,302.95,24.96,26.54,25.75
Mudug,2004,27,0.054,302.48,27.6,28.95,28.27
Mudug,2004,28,0.053,302.21,28.63,31.63,30.13
Mudug,2004,30,0.049,301.81,27.1,40.39,33.75
Mudug,2004,31,0.049,302.11,26.13,43.56,34.84
Mudug,2004,32,0.049,302.52,23.95,48.23,36.09
Mudug,2004,33,0.049,303.14,22.88,50.77,36.82
Mudug,2004,34,0.05,303.61,22.82,53.36,38.09
Mudug,2004,35,0.052,304.37,23.98,51.14,37.56
Mudug,2004,36,0.053,305.22,26.36,43.69,35.03
Mudug,2004,37,0.053,304.92,23.89,50.94,37.42
Mudug,2004,38,0.055,305.27,24.98,47.58,36.28
Mudug,2004,39,0.058,305.76,26.63,40.2,33.42
Mudug,2004,40,0.06,305.4,23.9,41.96,32.93
Mudug,2004,41,0.066,305.28,23.76,42.55,33.15
Mudug,2004,42,0.072,305.02,23.98,45.07,34.53
Mudug,2004,43,0.079,304.7,26.28,47.02,36.65
Mudug,2004,44,0.087,303.9,30.79,51.31,41.05
Mudug,2004,45,0.097,303.54,37.07,52.88,44.98
Mudug,2004,46,0.106,303.52,43.47,53.2,48.34
Mudug,2004,47,0.113,303.88,48.61,52.06,50.34
Mudug,2004,48,0.119,304.37,51.09,50.76,50.92
Mudug,2004,49,0.121,304.49,49.86,53.7,51.78
Mudug,2004,50,0.121,304.57,49.72,59.82,54.77
Mudug,2004,51,0.121,305.67,48.36,57.33,52.85
Mudug,2004,52,0.117,306.54,45.95,52.52,49.24
Mudug,2005,1,0.112,306.76,41.05,55.97,48.51
Mudug,2005,2,0.107,307.37,36.79,58.71,47.75
Mudug,2005,3,0.103,308.14,34.14,60.25,47.2
Mudug,2005,4,0.099,308.83,32.56,60.3,46.43
Mudug,2005,5,0.097,309.68,32.75,55.52,44.14
Mudug,2005,6,0.095,310.48,33.98,49.53,41.76
Mudug,2005,7,0.093,311.11,35.43,46.33,40.88
Mudug,2005,8,0.088,311.3,34.79,50.12,42.46
Mudug,2005,9,0.084,311.09,32.77,57.05,44.91
Mudug,2005,10,0.08,310.53,30.71,65.89,48.3
Mudug,2005,11,0.078,310.23,29.32,67.76,48.54
